category,value,count,file_count,example_files
rgb,"rgba(14, 20, 32, 0.42)",10,2,app/styles/features/documents/ui.css | app/styles/theme/hc.css
rgb,"rgba(255, 234, 0, 0.16)",10,7,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | app/styles/theme/hc.css | components/covision/CovisionPage.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/ui/BorderGlow.module.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(255, 255, 255, 0.96)",10,5,app/styles/features/documents/workspace.css | app/styles/shared/login-a11y.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(2, 6, 16, 0.19)",10,3,app/styles/features/profile/hc.css | app/styles/theme/hc.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(122, 58, 56, 0)",10,1,app/styles/shared/ui-glow.css
rgb,"rgba(122, 58, 56, 0.13)",10,1,app/styles/shared/ui-glow.css
rgb,"rgba(var(--hc-accent-rgb),0.94)",10,1,app/styles/theme/hc.css
rgb,"rgba(0, 0, 0, 0.06)",9,5,app/styles/components/selected-listing.css | app/styles/components/workspace-help-listings.css | app/styles/features/policy/pages.css | app/styles/shared/workspace-guide.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(0, 0, 0, 0.52)",9,4,app/styles/components/selected-listing.css | app/styles/components/workspace-help-listings.css | app/styles/features/chat/shell.css | components/ui/BorderGlow.module.css
rgb,"rgba(197, 113, 113, 0.34)",9,3,app/styles/features/chat/shell.css | app/styles/features/documents/workspace.css | components/chat/WorkspacePanel.module.css
rgb,"rgba(15, 23, 42, 0.07)",9,2,app/styles/features/chat/themes.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(var(--mono-mid-rgb), 0.16)",9,2,app/styles/features/documents/mono.css | app/styles/theme/mono.css
rgb,"rgba(133, 164, 216, 0.16)",9,1,app/styles/features/documents/workspace.css
rgb,"rgba(0, 0, 0, 0.98)",9,2,app/styles/features/policy/responsive.css | components/ui/BorderGlow.module.css
rgb,"rgba(228, 239, 255, 0)",9,2,app/styles/features/profile/hc.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(255, 255, 255, 0.5)",9,6,app/styles/features/profile/mobile.css | app/styles/features/service-map/desktop/leaflet.css | app/styles/mobile/modal-surfaces/form-theme.css | components/chat/WorkspacePanel.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(122, 58, 56, 0.18)",9,7,app/styles/features/service-map/desktop/base.css | app/styles/shared/ui-glow.css | components/chat/WorkspacePanel.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/ui/BorderGlow.module.css | components/ui/PageInfoButton.module.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(255, 255, 255, 0.045)",9,4,app/styles/shared/ui-glow.css | components/covision/CovisionPage.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(197, 113, 113, 0.055)",9,1,app/styles/shared/ui-glow.css
rgb,"rgba(var(--hc-accent-rgb),0.12)",9,1,app/styles/theme/hc.css
rgb,"rgba(14, 20, 32, 0.72)",9,2,app/styles/theme/hc.css | components/ui/BorderGlow.module.css
rgb,"rgba(255, 255, 255, 0.38)",9,3,app/styles/theme/mid.css | app/styles/tokens.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(var(--hc-accent-rgb), 0.9)",8,1,app/styles/features/chat/hc.css
rgb,"rgba(222, 236, 255, 0.06)",8,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(220, 236, 255, 0.1)",8,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(255, 122, 126, 0.14)",8,4,app/styles/features/chat/shell.css | app/styles/features/service-map/desktop/popup.css | app/styles/shared/ui-glow.css | components/chat/WorkspacePanel.module.css
rgb,"rgba(255, 234, 0, 0.28)",8,5,app/styles/features/chat/shell.css | app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/popup.css | app/styles/shared/ui-glow.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(255, 255, 255, 0.84)",8,4,app/styles/features/chat/themes.css | app/styles/features/documents/workspace.css | app/styles/features/profile/mobile.css | components/covision/CovisionPage.module.css
rgb,"rgba(122, 58, 56, 0.16)",8,6,app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/base.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css | components/ui/BorderGlow.module.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(255, 255, 255, 0.72)",8,7,app/styles/features/documents/workspace.css | app/styles/features/invite/mobile.css | app/styles/features/service-map/desktop/pre-inquiry-agent.css | app/styles/shared/glass-subpage.css | app/styles/shared/ui-glow.css | app/styles/shared/workspace-guide.css | components/chat/WorkspacePanel.module.css
rgb,"rgba(122, 58, 56, 0.14)",8,4,app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/base.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css
rgb,"rgba(230, 230, 230, 0.16)",8,4,app/styles/features/home/themes.css | app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(0, 0, 0, 0.3)",8,3,app/styles/features/policy/pages.css | app/styles/features/policy/responsive.css | app/styles/shared/workspace-guide.css
rgb,"rgba(255, 255, 255, 0.64)",8,6,app/styles/features/profile/mobile.css | app/styles/features/service-map/desktop/base.css | app/styles/shared/ui-glow.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgb(255, 255, 255)",8,4,app/styles/features/service-map/desktop/base.css | app/styles/features/service-map/desktop/popup.css | components/covision/CovisionPage.module.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(0, 0, 0, 0.13)",8,4,app/styles/features/service-map/desktop/popup.css | app/styles/features/service-map/desktop/toolbar.css | app/styles/features/service-map/mobile.css | app/styles/shared/ui-glow.css
rgb,"rgba(126, 95, 88, 0.16)",8,3,app/styles/shared/glass-subpage.css | app/styles/theme/mid.css | components/covision/CovisionPage.module.css
rgb,"rgba(var(--hc-accent-rgb),0.68)",8,1,app/styles/theme/hc.css
rgb,"rgba(255, 255, 255, 0.02)",7,6,app/styles/base/backgrounds.css | app/styles/features/policy/pages.css | app/styles/shared/glass-subpage.css | app/styles/shared/login-a11y.css | app/styles/tokens.css | components/chat/WorkspacePanel.module.css
rgb,"rgba(222, 236, 255, 0.108)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.048)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.016)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(26, 35, 49, 0.92)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(16, 25, 39, 0.94)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.135)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.02)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(31, 42, 58, 0.93)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(19, 30, 46, 0.95)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.13)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.055)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(222, 236, 255, 0.017)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(28, 38, 53, 0.91)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(18, 27, 42, 0.93)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(220, 236, 255, 0.12)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(2, 6, 16, 0.28)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(220, 236, 255, 0.08)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(2, 6, 16, 0.22)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(220, 236, 255, 0.16)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(2, 6, 16, 0.32)",7,4,app/styles/features/chat/hc.css | app/styles/features/chat/shell.css | app/styles/theme/hc.css | app/styles/theme/night.css
rgb,"rgba(14, 20, 32, 0.98)",7,1,app/styles/features/chat/hc.css
rgb,"rgba(var(--mono-light-rgb), 0.12)",7,2,app/styles/features/chat/mono.css | app/styles/theme/mono.css
rgb,"rgba(var(--mono-light-rgb), 0.2)",7,3,app/styles/features/chat/mono.css | app/styles/features/documents/mono.css | app/styles/theme/mono.css
rgb,"rgba(0, 0, 0, 0.82)",7,3,app/styles/features/chat/shell.css | app/styles/features/policy/responsive.css | components/ui/BorderGlow.module.css
rgb,"rgba(255, 122, 126, 0.11)",7,3,app/styles/features/chat/shell.css | app/styles/features/service-map/desktop/popup.css | app/styles/shared/ui-glow.css
rgb,"rgba(255, 122, 126, 0.045)",7,3,app/styles/features/chat/shell.css | app/styles/features/service-map/desktop/popup.css | app/styles/shared/ui-glow.css
rgb,"rgba(255, 122, 126, 0.08)",7,3,app/styles/features/chat/shell.css | app/styles/features/service-map/desktop/popup.css | app/styles/shared/ui-glow.css
rgb,"rgba(255, 122, 126, 0.04)",7,3,app/styles/features/chat/shell.css | app/styles/features/service-map/desktop/popup.css | app/styles/shared/ui-glow.css
rgb,"rgba(197, 113, 113, 0.07)",7,3,app/styles/features/chat/shell.css | components/chat/WorkspacePanel.module.css | components/ui/BorderGlow.module.css
rgb,"rgba(255, 234, 0, 0.9)",7,4,app/styles/features/chat/shell.css | app/styles/features/documents/ui.css | app/styles/theme/hc.css | components/ui/BorderGlow.module.css
rgb,"rgba(255, 255, 255, 0.9)",7,3,app/styles/features/chat/themes.css | app/styles/features/service-map/desktop/base.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(var(--mono-mid-rgb), 0.14)",7,2,app/styles/features/documents/mono.css | app/styles/theme/mono.css
rgb,"rgba(var(--mono-mid-rgb), 0.1)",7,2,app/styles/features/documents/mono.css | app/styles/theme/mono.css
rgb,"rgba(255, 255, 255, 0.58)",7,5,app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/base.css | app/styles/mobile/modal-surfaces/form-theme.css | components/chat/WorkspacePanel.module.css | components/ui/PageInfoButton.module.css
rgb,"rgba(118, 149, 219, 0.1)",7,1,app/styles/features/documents/workspace.css
rgb,"rgba(15, 23, 42, 0.08)",7,2,app/styles/features/documents/workspace.css | app/styles/theme/light.css
rgb,"rgba(126, 95, 88, 0.18)",7,5,app/styles/features/invite/mobile.css | app/styles/shared/glass-subpage.css | app/styles/shared/workspace-guide.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css
rgb,"rgba(38, 24, 22, 0.12)",7,5,app/styles/features/invite/mobile.css | app/styles/shared/glass-subpage.css | app/styles/shared/workspace-guide.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css
rgb,"rgba(255, 255, 255, 0.78)",7,3,app/styles/features/service-map/desktop/base.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(197, 113, 113, 0.095)",7,1,app/styles/shared/ui-glow.css
rgb,"rgba(var(--dark-white-rgb), 0)",7,1,app/styles/theme/dark.css
rgb,"rgba(var(--hc-accent-rgb),0.95)",7,1,app/styles/theme/hc.css
rgb,"rgba(230, 230, 230, 0.22)",7,3,app/styles/theme/mono.css | components/chat/WorkspacePanel.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
rgb,"rgba(255, 255, 255, 0.07)",7,3,components/chat/WorkspacePanel.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(0, 0, 0, 0.46)",6,3,app/styles/components/selected-listing.css | app/styles/components/workspace-help-listings.css | app/styles/features/policy/responsive.css
rgb,"rgba(0, 0, 0, 0.84)",6,3,app/styles/components/selected-listing.css | app/styles/components/workspace-help-listings.css | app/styles/features/policy/pages.css
rgb,"rgba(var(--hc-accent-rgb), 0.72)",6,1,app/styles/features/chat/hc.css
rgb,"rgba(7, 7, 7, 0.3)",6,3,app/styles/features/chat/mono.css | app/styles/theme/mono.css | components/chat/rail.module.css
rgb,"rgba(var(--mono-light-rgb), 0)",6,2,app/styles/features/chat/mono.css | app/styles/theme/mono.css
rgb,"rgba(255, 234, 0, 0.64)",6,4,app/styles/features/chat/shell.css | app/styles/shared/register.css | app/styles/shared/ui-glow.css | components/ui/BorderGlow.module.css
rgb,"rgba(15, 23, 42, 0.12)",6,4,app/styles/features/chat/themes.css | app/styles/features/documents/workspace.css | app/styles/shared/login-a11y.css | app/styles/theme/light.css
rgb,"rgba(255, 255, 255, 0.13)",6,5,app/styles/features/documents/agent.css | app/styles/features/service-map/desktop/base.css | app/styles/shared/ui-glow.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css | components/wellbeing/WellbeingPage.module.css
rgb,"rgba(var(--mono-mid-rgb), 0.12)",6,2,app/styles/features/documents/mono.css | app/styles/theme/mono.css
rgb,"rgba(0, 0, 0, 0.38)",6,5,app/styles/features/documents/mono.css | app/styles/features/documents/workspace.css | app/styles/features/service-map/desktop/base.css | app/styles/theme/mono.css | components/ui/PageInfoButton.module.css
rgb,"rgba(82, 50, 46, 0.1)",6,4,app/styles/features/documents/ui.css | app/styles/features/service-map/desktop/base.css | components/chat/WorkspacePanel.module.css | components/covision/CovisionPage.module.css
rgb,"rgba(14, 20, 32, 0.5)",6,1,app/styles/features/documents/ui.css
rgb,"rgba(255, 255, 255, 0.24)",6,3,app/styles/features/documents/workspace.css | components/chat/WorkspacePanel.module.css | components/effects/Components/OrbitalMenu/OrbitalMenu.css
